(100, 0.01204538345336914)
(101, 0.012169361114501953)
(102, 0.012270450592041016)
(103, 0.012471199035644531)
(104, 0.012398958206176758)
(105, 0.012638330459594727)
(106, 0.012853860855102539)
(107, 0.012911081314086914)
(108, 0.01290440559387207)
(109, 0.013152360916137695)
(110, 0.013322591781616211)
(111, 0.013851404190063477)
(112, 0.01346135139465332)
(113, 0.013579130172729492)
(114, 0.01382899284362793)
(115, 0.013943910598754883)
(116, 0.014072895050048828)
(117, 0.014402627944946289)
(118, 0.0143280029296875)
(119, 0.014478921890258789)
(120, 0.014560222625732422)
(121, 0.014803409576416016)
(122, 0.014700174331665039)
(123, 0.014993429183959961)
(124, 0.01508784294128418)
(125, 0.015157461166381836)
(126, 0.015332698822021484)
(127, 0.015496492385864258)
(128, 0.015602350234985352)
(129, 0.01564168930053711)
(130, 0.01580643653869629)
(131, 0.016273021697998047)
(132, 0.016421079635620117)
(133, 0.01658940315246582)
(134, 0.016727447509765625)
(135, 0.016874074935913086)
(136, 0.0169832706451416)
(137, 0.017084598541259766)
(138, 0.018836021423339844)
(139, 0.0175018310546875)
(140, 0.017511606216430664)
(141, 0.017734527587890625)
(142, 0.017863035202026367)
(143, 0.018039703369140625)
(144, 0.018024921417236328)
(145, 0.018212080001831055)
(146, 0.018293142318725586)
(147, 0.018530845642089844)
(148, 0.01866006851196289)
(149, 0.01870250701904297)
(150, 0.018796920776367188)
(151, 0.019073009490966797)
(152, 0.019196271896362305)
(153, 0.019295692443847656)
(154, 0.01937723159790039)
(155, 0.019528865814208984)
(156, 0.019699573516845703)
(157, 0.01983928680419922)
(158, 0.019937515258789062)
(159, 0.020081043243408203)
(160, 0.02023172378540039)
(161, 0.02043437957763672)
(162, 0.020520448684692383)
(163, 0.02082347869873047)
(164, 0.020776987075805664)
(165, 0.02087998390197754)
(166, 0.021182537078857422)
(167, 0.02116990089416504)
(168, 0.021346330642700195)
(169, 0.021448850631713867)
(170, 0.021504878997802734)
(171, 0.021663665771484375)
(172, 0.021798133850097656)
(173, 0.02196335792541504)
(174, 0.022101402282714844)
(175, 0.02200794219970703)
(176, 0.022187471389770508)
(177, 0.022452354431152344)
(178, 0.022341012954711914)
(179, 0.022572755813598633)
(180, 0.022880077362060547)
(181, 0.024608373641967773)
(182, 0.022933244705200195)
(183, 0.02312326431274414)
(184, 0.0233457088470459)
(185, 0.023441076278686523)
(186, 0.02355504035949707)
(187, 0.023684024810791016)
(188, 0.023936033248901367)
(189, 0.023952960968017578)
(190, 0.023955821990966797)
(191, 0.024312496185302734)
(192, 0.02485942840576172)
(193, 0.024532079696655273)
(194, 0.024693012237548828)
(195, 0.024783611297607422)
(196, 0.024925708770751953)
(197, 0.02509474754333496)
(198, 0.025122880935668945)
(199, 0.025203466415405273)
(200, 0.025325298309326172)
(201, 0.02590489387512207)
(202, 0.025847911834716797)
(203, 0.025948286056518555)
(204, 0.0259702205657959)
(205, 0.026124000549316406)
(206, 0.026294708251953125)
(207, 0.026407241821289062)
(208, 0.026465892791748047)
(209, 0.02669692039489746)
(210, 0.026833295822143555)
(211, 0.026875734329223633)
(212, 0.02704024314880371)
(213, 0.027219772338867188)
(214, 0.027303218841552734)
(215, 0.027499675750732422)
(216, 0.027715444564819336)
(217, 0.027721405029296875)
(218, 0.027897357940673828)
(219, 0.028063535690307617)
(220, 0.028277158737182617)
(221, 0.028238773345947266)
(222, 0.028391361236572266)
(223, 0.02863335609436035)
(224, 0.028735876083374023)
(225, 0.02885150909423828)
(226, 0.0289919376373291)
(227, 0.029266357421875)
(228, 0.029212236404418945)
(229, 0.02937483787536621)
(230, 0.029561758041381836)
(231, 0.029745101928710938)
(232, 0.02968597412109375)
(233, 0.02988433837890625)
(234, 0.03004312515258789)
(235, 0.030351638793945312)
(236, 0.030328989028930664)
(237, 0.030478715896606445)
(238, 0.030609130859375)
(239, 0.03078603744506836)
(240, 0.030866384506225586)
(241, 0.03120136260986328)
(242, 0.03120136260986328)
(243, 0.031389474868774414)
(244, 0.031557321548461914)
(245, 0.031529903411865234)
(246, 0.03573203086853027)
(247, 0.031995296478271484)
(248, 0.03207731246948242)
(249, 0.0323941707611084)
(250, 0.032358407974243164)
(251, 0.03251934051513672)
(252, 0.03299689292907715)
(253, 0.03278088569641113)
(254, 0.032808542251586914)
(255, 0.03299570083618164)
(256, 0.033225297927856445)
(257, 0.03421592712402344)
(258, 0.03530454635620117)
(259, 0.0336146354675293)
(260, 0.033743858337402344)
(261, 0.033850669860839844)
(262, 0.03450775146484375)
(263, 0.0340118408203125)
(264, 0.034156084060668945)
(265, 0.03419160842895508)
(266, 0.0345606803894043)
(267, 0.034583091735839844)
(268, 0.03483128547668457)
(269, 0.034972190856933594)
(270, 0.035019636154174805)
(271, 0.03529787063598633)
(272, 0.03691363334655762)
(273, 0.035799503326416016)
(274, 0.035634756088256836)
(275, 0.0359501838684082)
(276, 0.03630375862121582)
(277, 0.03601813316345215)
(278, 0.036099910736083984)
(279, 0.03632497787475586)
(280, 0.03643059730529785)
(281, 0.03667712211608887)
(282, 0.03668093681335449)
(283, 0.03688526153564453)
(284, 0.037111520767211914)
(285, 0.03711199760437012)
(286, 0.15599274635314941)
(287, 0.037372589111328125)
(288, 0.037622928619384766)
(289, 0.03976559638977051)
(290, 0.037836313247680664)
(291, 0.03795957565307617)
(292, 0.038057565689086914)
(293, 0.040056467056274414)
(294, 0.038391828536987305)
(295, 0.038407325744628906)
(296, 0.03927159309387207)
(297, 0.03902149200439453)
(298, 0.03896450996398926)
(299, 0.0392146110534668)
(300, 0.03924679756164551)
(301, 0.039266347885131836)
(302, 0.039453983306884766)
(303, 0.03954482078552246)
(304, 0.03967547416687012)
(305, 0.039793968200683594)
(306, 0.0401310920715332)
(307, 0.04026508331298828)
(308, 0.04044055938720703)
(309, 0.04050278663635254)
(310, 0.04061698913574219)
(311, 0.0405268669128418)
(312, 0.04078960418701172)
(313, 0.041043996810913086)
(314, 0.04110240936279297)
(315, 0.04132342338562012)
(316, 0.04163336753845215)
(317, 0.04154229164123535)
(318, 0.0423121452331543)
(319, 0.04188108444213867)
(320, 0.0419766902923584)
(321, 0.04215836524963379)
(322, 0.042375802993774414)
(323, 0.04256129264831543)
(324, 0.04256916046142578)
(325, 0.04260087013244629)
(326, 0.04284310340881348)
(327, 0.04302477836608887)
(328, 0.04315924644470215)
(329, 0.0432124137878418)
(330, 0.04342365264892578)
(331, 0.04357504844665527)
(332, 0.04362630844116211)
(333, 0.043807029724121094)
(334, 0.04408550262451172)
(335, 0.04412555694580078)
(336, 0.04575061798095703)
(337, 0.044523000717163086)
(338, 0.04458951950073242)
(339, 0.045142173767089844)
(340, 0.045057058334350586)
(341, 0.04547286033630371)
(342, 0.04529905319213867)
(343, 0.045217275619506836)
(344, 0.04550957679748535)
(345, 0.04554343223571777)
(346, 0.045723676681518555)
(347, 0.045888662338256836)
(348, 0.04611468315124512)
(349, 0.046251773834228516)
(350, 0.04655098915100098)
(351, 0.0464630126953125)
(352, 0.04657316207885742)
(353, 0.04662680625915527)
(354, 0.0467684268951416)
(355, 0.04711771011352539)
(356, 0.0486907958984375)
(357, 0.04726457595825195)
(358, 0.048024892807006836)
(359, 0.04748225212097168)
(360, 0.04781365394592285)
(361, 0.04795718193054199)
(362, 0.047948598861694336)
(363, 0.04814958572387695)
