(100, 0.005499601364135742)
(101, 0.005457639694213867)
(102, 0.0055925846099853516)
(103, 0.005589008331298828)
(104, 0.005715370178222656)
(105, 0.005666494369506836)
(106, 0.005803585052490234)
(107, 0.005796194076538086)
(108, 0.005901336669921875)
(109, 0.005948305130004883)
(110, 0.005992889404296875)
(111, 0.005989789962768555)
(112, 0.006101846694946289)
(113, 0.0061452388763427734)
(114, 0.006270408630371094)
(115, 0.006262302398681641)
(116, 0.00633692741394043)
(117, 0.0063915252685546875)
(118, 0.006440639495849609)
(119, 0.0064656734466552734)
(120, 0.012124776840209961)
(121, 0.0075473785400390625)
(122, 0.0066814422607421875)
(123, 0.006721973419189453)
(124, 0.006790876388549805)
(125, 0.006824493408203125)
(126, 0.006883859634399414)
(127, 0.007001638412475586)
(128, 0.007384538650512695)
(129, 0.007424831390380859)
(130, 0.007539272308349609)
(131, 0.007519245147705078)
(132, 0.007626771926879883)
(133, 0.007674694061279297)
(134, 0.0076830387115478516)
(135, 0.00787806510925293)
(136, 0.00787663459777832)
(137, 0.007976293563842773)
(138, 0.0080108642578125)
(139, 0.008021116256713867)
(140, 0.008091926574707031)
(141, 0.008216381072998047)
(142, 0.008210897445678711)
(143, 0.008261442184448242)
(144, 0.008310079574584961)
(145, 0.0084686279296875)
(146, 0.008466958999633789)
(147, 0.008547067642211914)
(148, 0.00859832763671875)
(149, 0.008674383163452148)
(150, 0.008709192276000977)
(151, 0.008739471435546875)
(152, 0.00890493392944336)
(153, 0.008938789367675781)
(154, 0.008974075317382812)
(155, 0.008963823318481445)
(156, 0.009132146835327148)
(157, 0.009196758270263672)
(158, 0.009241580963134766)
(159, 0.009307384490966797)
(160, 0.009382486343383789)
(161, 0.00948953628540039)
(162, 0.009473562240600586)
(163, 0.00957942008972168)
(164, 0.009673833847045898)
(165, 0.009650945663452148)
(166, 0.009659290313720703)
(167, 0.009752273559570312)
(168, 0.009783744812011719)
(169, 0.009879589080810547)
(170, 0.009887933731079102)
(171, 0.010102033615112305)
(172, 0.009989023208618164)
(173, 0.010159969329833984)
(174, 0.010080099105834961)
(175, 0.010162591934204102)
(176, 0.01029825210571289)
(177, 0.010303020477294922)
(178, 0.01042795181274414)
(179, 0.010463953018188477)
(180, 0.01056361198425293)
(181, 0.010605573654174805)
(182, 0.010550260543823242)
(183, 0.010647058486938477)
(184, 0.010691165924072266)
(185, 0.010851621627807617)
(186, 0.010921716690063477)
(187, 0.010958194732666016)
(188, 0.011034965515136719)
(189, 0.010981082916259766)
(190, 0.011154890060424805)
(191, 0.011220932006835938)
(192, 0.011258125305175781)
(193, 0.011341094970703125)
(194, 0.011405229568481445)
(195, 0.011441469192504883)
(196, 0.011572599411010742)
(197, 0.011604070663452148)
(198, 0.01156759262084961)
(199, 0.011599302291870117)
(200, 0.011779069900512695)
(201, 0.011794805526733398)
(202, 0.011810779571533203)
(203, 0.011854410171508789)
(204, 0.012118101119995117)
(205, 0.011994123458862305)
(206, 0.01199483871459961)
(207, 0.012113332748413086)
(208, 0.012221574783325195)
(209, 0.012314319610595703)
(210, 0.012301921844482422)
(211, 0.012423992156982422)
(212, 0.012483835220336914)
(213, 0.012499570846557617)
(214, 0.012563943862915039)
(215, 0.012559652328491211)
(216, 0.012689828872680664)
(217, 0.012925148010253906)
(218, 0.012747526168823242)
(219, 0.012923002243041992)
(220, 0.013137578964233398)
(221, 0.013014078140258789)
(222, 0.013038873672485352)
(223, 0.013249874114990234)
(224, 0.013199806213378906)
(225, 0.01332855224609375)
(226, 0.013528585433959961)
(227, 0.013436079025268555)
(228, 0.01355886459350586)
(229, 0.013571500778198242)
(230, 0.013744115829467773)
(231, 0.013760089874267578)
(232, 0.013761520385742188)
(233, 0.013933181762695312)
(234, 0.013833999633789062)
(235, 0.014088153839111328)
(236, 0.014177560806274414)
(237, 0.014253616333007812)
(238, 0.014230489730834961)
(239, 0.01429891586303711)
(240, 0.014409303665161133)
(241, 0.014473199844360352)
(242, 0.014409542083740234)
(243, 0.014622688293457031)
(244, 0.0147247314453125)
(245, 0.014614105224609375)
(246, 0.01484537124633789)
(247, 0.014883995056152344)
(248, 0.01483297348022461)
(249, 0.014984607696533203)
(250, 0.014961481094360352)
(251, 0.01506185531616211)
(252, 0.015220403671264648)
(253, 0.01523280143737793)
(254, 0.015399932861328125)
(255, 0.015380144119262695)
(256, 0.015508890151977539)
(257, 0.015505313873291016)
(258, 0.015679121017456055)
(259, 0.01570868492126465)
(260, 0.015671253204345703)
(261, 0.01582956314086914)
(262, 0.015765905380249023)
(263, 0.015958070755004883)
(264, 0.016063690185546875)
(265, 0.016019344329833984)
(266, 0.016002893447875977)
(267, 0.016243696212768555)
(268, 0.016357898712158203)
(269, 0.016347408294677734)
(270, 0.01637744903564453)
(271, 0.016454696655273438)
(272, 0.0165555477142334)
(273, 0.016564607620239258)
(274, 0.016765832901000977)
(275, 0.016619205474853516)
(276, 0.016745805740356445)
(277, 0.01682567596435547)
(278, 0.01705002784729004)
(279, 0.017046213150024414)
(280, 0.017030954360961914)
(281, 0.0170595645904541)
(282, 0.017238616943359375)
(283, 0.017254352569580078)
(284, 0.017549514770507812)
(285, 0.017348527908325195)
(286, 0.017477750778198242)
(287, 0.017532825469970703)
(288, 0.017557382583618164)
(289, 0.017638206481933594)
(290, 0.01768779754638672)
(291, 0.017735958099365234)
(292, 0.017807722091674805)
(293, 0.01788330078125)
(294, 0.01806640625)
(295, 0.018094539642333984)
(296, 0.018192768096923828)
(297, 0.018228769302368164)
(298, 0.01828765869140625)
(299, 0.01836109161376953)
(300, 0.01847052574157715)
(301, 0.018383502960205078)
(302, 0.018552064895629883)
(303, 0.018734216690063477)
(304, 0.01860976219177246)
(305, 0.01881265640258789)
(306, 0.018700122833251953)
(307, 0.01886272430419922)
(308, 0.019055843353271484)
(309, 0.01891326904296875)
(310, 0.019087553024291992)
(311, 0.019036054611206055)
(312, 0.019228458404541016)
(313, 0.019396305084228516)
(314, 0.019420862197875977)
(315, 0.019480466842651367)
(316, 0.019563674926757812)
(317, 0.019665956497192383)
(318, 0.019838571548461914)
(319, 0.019695520401000977)
(320, 0.019730806350708008)
(321, 0.01996445655822754)
(322, 0.019972562789916992)
(323, 0.020008563995361328)
(324, 0.020205020904541016)
(325, 0.02004837989807129)
(326, 0.020205259323120117)
(327, 0.020343542098999023)
(328, 0.020385265350341797)
(329, 0.020490646362304688)
(330, 0.020289897918701172)
(331, 0.020433425903320312)
(332, 0.020633935928344727)
(333, 0.020534276962280273)
(334, 0.020631790161132812)
(335, 0.02080535888671875)
(336, 0.020959854125976562)
(337, 0.021018505096435547)
(338, 0.021080493927001953)
(339, 0.02102041244506836)
