(100, 0.0027816295623779297)
(101, 0.0028641223907470703)
(102, 0.002817392349243164)
(103, 0.002878904342651367)
(104, 0.0028252601623535156)
(105, 0.0029244422912597656)
(106, 0.0029997825622558594)
(107, 0.002979755401611328)
(108, 0.0031516551971435547)
(109, 0.003053426742553711)
(110, 0.002990245819091797)
(111, 0.003068208694458008)
(112, 0.0031142234802246094)
(113, 0.003206491470336914)
(114, 0.0032186508178710938)
(115, 0.003223419189453125)
(116, 0.003203153610229492)
(117, 0.0033392906188964844)
(118, 0.003247499465942383)
(119, 0.0033676624298095703)
(120, 0.0032720565795898438)
(121, 0.00334930419921875)
(122, 0.0033981800079345703)
(123, 0.0034444332122802734)
(124, 0.003423929214477539)
(125, 0.003453969955444336)
(126, 0.0035266876220703125)
(127, 0.0035991668701171875)
(128, 0.003579378128051758)
(129, 0.0037484169006347656)
(130, 0.003629922866821289)
(131, 0.003715991973876953)
(132, 0.003794431686401367)
(133, 0.0037393569946289062)
(134, 0.003770589828491211)
(135, 0.003787517547607422)
(136, 0.003840923309326172)
(137, 0.00399017333984375)
(138, 0.003885984420776367)
(139, 0.003953695297241211)
(140, 0.00395512580871582)
(141, 0.004055500030517578)
(142, 0.00404047966003418)
(143, 0.004124164581298828)
(144, 0.004048585891723633)
(145, 0.004144191741943359)
(146, 0.004135608673095703)
(147, 0.0041577816009521484)
(148, 0.004262447357177734)
(149, 0.004267215728759766)
(150, 0.004227161407470703)
(151, 0.004279613494873047)
(152, 0.0043408870697021484)
(153, 0.004389762878417969)
(154, 0.004337310791015625)
(155, 0.004555225372314453)
(156, 0.004453420639038086)
(157, 0.0045740604400634766)
(158, 0.00450444221496582)
(159, 0.0045490264892578125)
(160, 0.00456690788269043)
(161, 0.004576444625854492)
(162, 0.004628896713256836)
(163, 0.004678964614868164)
(164, 0.0046634674072265625)
(165, 0.004739284515380859)
(166, 0.004683256149291992)
(167, 0.004734992980957031)
(168, 0.004816532135009766)
(169, 0.00487828254699707)
(170, 0.004866361618041992)
(171, 0.004868745803833008)
(172, 0.004960775375366211)
(173, 0.004990816116333008)
(174, 0.0050084590911865234)
(175, 0.005058765411376953)
(176, 0.005077838897705078)
(177, 0.005057573318481445)
(178, 0.005101680755615234)
(179, 0.005173683166503906)
(180, 0.005297183990478516)
(181, 0.0052645206451416016)
(182, 0.005227804183959961)
(183, 0.005245685577392578)
(184, 0.005286693572998047)
(185, 0.0054168701171875)
(186, 0.005365848541259766)
(187, 0.005416393280029297)
(188, 0.005414485931396484)
(189, 0.005517482757568359)
(190, 0.005459308624267578)
(191, 0.005472898483276367)
(192, 0.005533933639526367)
(193, 0.005632877349853516)
(194, 0.0055828094482421875)
(195, 0.0057926177978515625)
(196, 0.005717277526855469)
(197, 0.005766868591308594)
(198, 0.005746603012084961)
(199, 0.005748748779296875)
(200, 0.005753993988037109)
(201, 0.005855083465576172)
(202, 0.005810976028442383)
(203, 0.005890846252441406)
(204, 0.0059354305267333984)
(205, 0.005872488021850586)
(206, 0.005986452102661133)
(207, 0.0059909820556640625)
(208, 0.005976438522338867)
(209, 0.006012678146362305)
(210, 0.006025791168212891)
(211, 0.006086111068725586)
(212, 0.006168842315673828)
(213, 0.00617218017578125)
(214, 0.006241559982299805)
(215, 0.006403923034667969)
(216, 0.006344795227050781)
(217, 0.006377458572387695)
(218, 0.00690913200378418)
(219, 0.006677389144897461)
(220, 0.0063855648040771484)
(221, 0.006506681442260742)
(222, 0.006469011306762695)
(223, 0.006531715393066406)
(224, 0.0065081119537353516)
(225, 0.006662845611572266)
(226, 0.006563663482666016)
(227, 0.006924152374267578)
(228, 0.006623983383178711)
(229, 0.006766796112060547)
(230, 0.006634950637817383)
(231, 0.006668567657470703)
(232, 0.006702423095703125)
(233, 0.00673365592956543)
(234, 0.006742715835571289)
(235, 0.006840229034423828)
(236, 0.006795406341552734)
(237, 0.0069005489349365234)
(238, 0.006917238235473633)
(239, 0.006979942321777344)
(240, 0.00690460205078125)
(241, 0.0070340633392333984)
(242, 0.0070343017578125)
(243, 0.0071256160736083984)
(244, 0.007082939147949219)
(245, 0.007300376892089844)
(246, 0.007147312164306641)
(247, 0.00724482536315918)
(248, 0.007261514663696289)
(249, 0.007325410842895508)
(250, 0.007268667221069336)
(251, 0.007421016693115234)
(252, 0.007380962371826172)
(253, 0.007385730743408203)
(254, 0.0074977874755859375)
(255, 0.007502079010009766)
(256, 0.007470846176147461)
(257, 0.007531404495239258)
(258, 0.0075075626373291016)
(259, 0.007611274719238281)
(260, 0.007585287094116211)
(261, 0.007666587829589844)
(262, 0.0077016353607177734)
(263, 0.00811004638671875)
(264, 0.00802159309387207)
(265, 0.00812530517578125)
(266, 0.008128166198730469)
(267, 0.008159399032592773)
