(100, 0.0027894973754882812)
(101, 0.003063201904296875)
(102, 0.002856731414794922)
(103, 0.002955198287963867)
(104, 0.002921581268310547)
(105, 0.002862691879272461)
(106, 0.0032699108123779297)
(107, 0.0039021968841552734)
(108, 0.003246784210205078)
(109, 0.0035228729248046875)
(110, 0.003129720687866211)
(111, 0.003397226333618164)
(112, 0.0031244754791259766)
(113, 0.003312349319458008)
(114, 0.00408482551574707)
(115, 0.003336191177368164)
(116, 0.0049817562103271484)
(117, 0.003203153610229492)
(118, 0.003318309783935547)
(119, 0.0033190250396728516)
(120, 0.0033125877380371094)
(121, 0.004300355911254883)
(122, 0.0041353702545166016)
(123, 0.0034177303314208984)
(124, 0.003579378128051758)
(125, 0.005272626876831055)
(126, 0.003617525100708008)
(127, 0.004159688949584961)
(128, 0.0046024322509765625)
(129, 0.003718852996826172)
(130, 0.003737211227416992)
(131, 0.003810405731201172)
(132, 0.0037348270416259766)
(133, 0.004130840301513672)
(134, 0.004526615142822266)
(135, 0.0041158199310302734)
(136, 0.003966808319091797)
(137, 0.004157304763793945)
(138, 0.005414009094238281)
(139, 0.004157543182373047)
(140, 0.005062580108642578)
(141, 0.0042095184326171875)
(142, 0.004043102264404297)
(143, 0.004047393798828125)
(144, 0.004279613494873047)
(145, 0.005395650863647461)
(146, 0.004797935485839844)
(147, 0.004189014434814453)
(148, 0.004410505294799805)
(149, 0.004260540008544922)
(150, 0.004328727722167969)
(151, 0.005299806594848633)
(152, 0.004960536956787109)
(153, 0.004462242126464844)
(154, 0.0044708251953125)
(155, 0.004609346389770508)
(156, 0.005687236785888672)
(157, 0.005156755447387695)
(158, 0.004803657531738281)
(159, 0.005177021026611328)
(160, 0.004662752151489258)
(161, 0.0058803558349609375)
(162, 0.005410909652709961)
(163, 0.004698991775512695)
(164, 0.004674434661865234)
(165, 0.004813194274902344)
(166, 0.006145477294921875)
(167, 0.005373716354370117)
(168, 0.004904747009277344)
(169, 0.0050241947174072266)
(170, 0.004975557327270508)
(171, 0.0065844058990478516)
(172, 0.006974458694458008)
(173, 0.005124092102050781)
(174, 0.004986286163330078)
(175, 0.005115509033203125)
(176, 0.0059239864349365234)
(177, 0.005811214447021484)
(178, 0.005389690399169922)
(179, 0.005337953567504883)
(180, 0.005605220794677734)
(181, 0.006125450134277344)
(182, 0.00524592399597168)
(183, 0.005650520324707031)
(184, 0.005396127700805664)
(185, 0.006665229797363281)
(186, 0.005856513977050781)
(187, 0.0054934024810791016)
(188, 0.00571751594543457)
(189, 0.006127119064331055)
(190, 0.006354093551635742)
(191, 0.0055387020111083984)
(192, 0.0058286190032958984)
(193, 0.005615711212158203)
(194, 0.006457328796386719)
(195, 0.005994081497192383)
(196, 0.0058519840240478516)
(197, 0.005817890167236328)
(198, 0.007082939147949219)
(199, 0.006330728530883789)
(200, 0.006041288375854492)
(201, 0.006607532501220703)
(202, 0.0077631473541259766)
(203, 0.006621599197387695)
(204, 0.006011247634887695)
