(100, 0.0038378238677978516)
(101, 0.003889322280883789)
(102, 0.003927469253540039)
(103, 0.004065752029418945)
(104, 0.004065513610839844)
(105, 0.004025936126708984)
(106, 0.00405430793762207)
(107, 0.004092216491699219)
(108, 0.004143476486206055)
(109, 0.0041844844818115234)
(110, 0.004370450973510742)
(111, 0.004295825958251953)
(112, 0.004294633865356445)
(113, 0.004315614700317383)
(114, 0.004359006881713867)
(115, 0.004512786865234375)
(116, 0.0045130252838134766)
(117, 0.00452876091003418)
(118, 0.004511356353759766)
(119, 0.004704713821411133)
(120, 0.004706144332885742)
(121, 0.004688262939453125)
(122, 0.004716157913208008)
(123, 0.004793405532836914)
(124, 0.004918098449707031)
(125, 0.005096435546875)
(126, 0.0049326419830322266)
(127, 0.004852771759033203)
(128, 0.005236625671386719)
(129, 0.0052776336669921875)
(130, 0.005338191986083984)
(131, 0.005480527877807617)
(132, 0.005383968353271484)
(133, 0.0053369998931884766)
(134, 0.0054416656494140625)
(135, 0.005624532699584961)
(136, 0.005625724792480469)
(137, 0.005828857421875)
(138, 0.005803585052490234)
(139, 0.005706787109375)
(140, 0.0059010982513427734)
(141, 0.005865812301635742)
(142, 0.0059740543365478516)
(143, 0.005899667739868164)
(144, 0.005863189697265625)
(145, 0.006012678146362305)
(146, 0.0060498714447021484)
(147, 0.0059735774993896484)
(148, 0.006021976470947266)
(149, 0.006006479263305664)
(150, 0.006310224533081055)
(151, 0.0061130523681640625)
(152, 0.006217002868652344)
(153, 0.006177663803100586)
(154, 0.006287574768066406)
(155, 0.006323337554931641)
(156, 0.006325483322143555)
(157, 0.00662994384765625)
(158, 0.006704807281494141)
(159, 0.00652313232421875)
(160, 0.0067522525787353516)
(161, 0.0068645477294921875)
(162, 0.00664067268371582)
(163, 0.006811857223510742)
(164, 0.006899356842041016)
(165, 0.006861448287963867)
(166, 0.006957054138183594)
(167, 0.006974220275878906)
(168, 0.006945610046386719)
(169, 0.007035493850708008)
(170, 0.0071451663970947266)
(171, 0.007134199142456055)
(172, 0.007055044174194336)
(173, 0.007192850112915039)
(174, 0.00726008415222168)
(175, 0.007300138473510742)
(176, 0.007255077362060547)
(177, 0.007482051849365234)
(178, 0.0074541568756103516)
(179, 0.007354021072387695)
(180, 0.00759577751159668)
(181, 0.0073964595794677734)
(182, 0.007497549057006836)
(183, 0.007521152496337891)
(184, 0.007683753967285156)
(185, 0.00770878791809082)
(186, 0.007579326629638672)
(187, 0.007937908172607422)
(188, 0.007875919342041016)
(189, 0.007873773574829102)
(190, 0.007916450500488281)
(191, 0.00807642936706543)
(192, 0.008127927780151367)
(193, 0.008068323135375977)
(194, 0.008144378662109375)
(195, 0.008041858673095703)
(196, 0.00808095932006836)
(197, 0.008134603500366211)
(198, 0.00816202163696289)
(199, 0.008143186569213867)
(200, 0.008250951766967773)
(201, 0.00825643539428711)
(202, 0.008413314819335938)
(203, 0.008453845977783203)
(204, 0.008358478546142578)
(205, 0.008474588394165039)
(206, 0.008509397506713867)
(207, 0.008575677871704102)
(208, 0.008608102798461914)
(209, 0.008602142333984375)
(210, 0.008687019348144531)
(211, 0.008714675903320312)
(212, 0.008723974227905273)
(213, 0.008688688278198242)
(214, 0.008810043334960938)
(215, 0.008974075317382812)
(216, 0.008862733840942383)
(217, 0.009076118469238281)
